entry,at,order
"""jarell @ DmldWHcaFG"" calls 1.00",2025-11-26T16:07:17.306Z,176417323730600
"""luks @ umdjNW_Jbv"" raises to 1.00",2025-11-26T16:07:15.625Z,176417323562500
"""jarell @ DmldWHcaFG"" calls 0.20",2025-11-26T16:07:12.030Z,176417323203000
"""Harry @ _rSA9D8q4_"" folds",2025-11-26T16:07:10.214Z,176417323021400
"""matt @ BX9q3pofqn"" folds",2025-11-26T16:07:09.080Z,176417322908000
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T16:07:07.958Z,176417322795800
"""luks @ umdjNW_Jbv"" posts a big blind of 0.20",2025-11-26T16:06:27.957Z,176417318795708
"""jarell @ DmldWHcaFG"" posts a small blind of 0.10",2025-11-26T16:06:27.957Z,176417318795707
"Your hand is Q♠, K♠",2025-11-26T16:06:27.957Z,176417318795706
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (15.00) | #3 ""matt @ BX9q3pofqn"" (21.83) | #4 ""Harry @ _rSA9D8q4_"" (18.34) | #5 ""jarell @ DmldWHcaFG"" (24.17) | #6 ""luks @ umdjNW_Jbv"" (30.66)",2025-11-26T16:06:27.957Z,176417318795701
"-- starting hand #13 (id: yrguglgzzame)  (No Limit Texas Hold'em) (dealer: ""Harry @ _rSA9D8q4_"") --",2025-11-26T16:06:27.957Z,176417318795700
"-- ending hand #12 --",2025-11-26T16:06:22.034Z,176417318203402
"""Harry @ _rSA9D8q4_"" collected 3.11 from pot",2025-11-26T16:06:22.034Z,176417318203401
"Uncalled bet of 1.55 returned to ""Harry @ _rSA9D8q4_""",2025-11-26T16:06:22.034Z,176417318203400
"""matt @ BX9q3pofqn"" folds",2025-11-26T16:06:21.207Z,176417318120700
"""Harry @ _rSA9D8q4_"" bets 1.55",2025-11-26T16:06:02.839Z,176417316283900
"Turn: 2♦, 10♣, A♠ [10♦]",2025-11-26T16:05:54.934Z,176417315493400
"""jarell @ DmldWHcaFG"" folds",2025-11-26T16:05:54.108Z,176417315410800
"""Harry @ _rSA9D8q4_"" calls 0.70",2025-11-26T16:05:52.474Z,176417315247400
"""matt @ BX9q3pofqn"" bets 0.70",2025-11-26T16:05:49.959Z,176417314995900
"""jarell @ DmldWHcaFG"" checks",2025-11-26T16:05:42.822Z,176417314282200
"""Harry @ _rSA9D8q4_"" checks",2025-11-26T16:05:38.498Z,176417313849800
"Flop:  [2♦, 10♣, A♠]",2025-11-26T16:05:35.265Z,176417313526500
"""jarell @ DmldWHcaFG"" calls 0.57",2025-11-26T16:05:34.396Z,176417313439600
"""Harry @ _rSA9D8q4_"" calls 0.57",2025-11-26T16:05:30.152Z,176417313015200
"""matt @ BX9q3pofqn"" raises to 0.57",2025-11-26T16:05:28.389Z,176417312838900
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T16:05:22.255Z,176417312225500
"""luks @ umdjNW_Jbv"" folds",2025-11-26T16:05:18.150Z,176417311815000
"""jarell @ DmldWHcaFG"" posts a big blind of 0.20",2025-11-26T16:05:16.658Z,176417311665809
"""Harry @ _rSA9D8q4_"" posts a small blind of 0.10",2025-11-26T16:05:16.658Z,176417311665808
"Your hand is 3♥, 2♠",2025-11-26T16:05:16.658Z,176417311665807
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (15.00) | #3 ""matt @ BX9q3pofqn"" (23.10) | #4 ""Harry @ _rSA9D8q4_"" (16.50) | #5 ""jarell @ DmldWHcaFG"" (24.74) | #6 ""luks @ umdjNW_Jbv"" (30.66)",2025-11-26T16:05:16.658Z,176417311665802
"-- starting hand #12 (id: fid2ma8yh5su)  (No Limit Texas Hold'em) (dealer: ""matt @ BX9q3pofqn"") --",2025-11-26T16:05:16.658Z,176417311665801
"The admin updated the player ""luks @ umdjNW_Jbv"" stack from 20.66 to 30.66.",2025-11-26T16:05:16.658Z,176417311665800
"""matt @ BX9q3pofqn"" shows a 8♦.",2025-11-26T16:05:13.969Z,176417311396900
"-- ending hand #11 --",2025-11-26T16:05:10.073Z,176417311007303
"""jarell @ DmldWHcaFG"" shows a 10♥, 6♥.",2025-11-26T16:05:10.073Z,176417311007302
"""luks @ umdjNW_Jbv"" collected 20.66 from pot with Flush, Ad High (combination: A♦, K♦, 10♦, 3♦, 2♦)",2025-11-26T16:05:10.073Z,176417311007301
"""luks @ umdjNW_Jbv"" shows a K♦, 3♦.",2025-11-26T16:05:10.073Z,176417311007300
"""jarell @ DmldWHcaFG"" calls 7.83",2025-11-26T16:05:09.261Z,176417310926100
"""luks @ umdjNW_Jbv"" raises to 7.83 and go all in",2025-11-26T16:05:05.105Z,176417310510500
"""jarell @ DmldWHcaFG"" bets 2.50",2025-11-26T16:04:42.300Z,176417308230000
"River: 9♥, 6♣, A♦, 10♦ [2♦]",2025-11-26T16:04:29.124Z,176417306912400
"""Harry @ _rSA9D8q4_"" folds",2025-11-26T16:04:28.319Z,176417306831900
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T16:04:26.556Z,176417306655600
"""luks @ umdjNW_Jbv"" calls 1.25",2025-11-26T16:04:24.963Z,176417306496300
"""jarell @ DmldWHcaFG"" bets 1.25",2025-11-26T16:04:23.122Z,176417306312200
"""Harry @ _rSA9D8q4_"" checks",2025-11-26T16:04:16.216Z,176417305621600
"Turn: 9♥, 6♣, A♦ [10♦]",2025-11-26T16:04:13.184Z,176417305318400
"""loki @ 7Nv8hjyL1f"" checks",2025-11-26T16:04:12.346Z,176417305234600
"""luks @ umdjNW_Jbv"" checks",2025-11-26T16:04:10.340Z,176417305034000
"""jarell @ DmldWHcaFG"" checks",2025-11-26T16:04:07.359Z,176417304735900
"""Harry @ _rSA9D8q4_"" checks",2025-11-26T16:04:06.126Z,176417304612600
"Flop:  [9♥, 6♣, A♦]",2025-11-26T16:04:02.224Z,176417304222400
"""luks @ umdjNW_Jbv"" calls 0.60",2025-11-26T16:04:01.390Z,176417304139000
"""jarell @ DmldWHcaFG"" calls 0.60",2025-11-26T16:04:00.223Z,176417304022300
"""Harry @ _rSA9D8q4_"" calls 0.60",2025-11-26T16:03:58.589Z,176417303858900
"""matt @ BX9q3pofqn"" folds",2025-11-26T16:03:55.685Z,176417303568500
"""loki @ 7Nv8hjyL1f"" raises to 0.60",2025-11-26T16:03:54.604Z,176417303460400
"WARNING: the admin queued the stack change for the player ""luks @ umdjNW_Jbv"" adding 10.00 chips in the next hand.",2025-11-26T16:03:49.102Z,176417302910200
"""luks @ umdjNW_Jbv"" calls 0.20",2025-11-26T16:03:45.988Z,176417302598800
"""jarell @ DmldWHcaFG"" calls 0.20",2025-11-26T16:03:44.449Z,176417302444900
"""Harry @ _rSA9D8q4_"" posts a big blind of 0.20",2025-11-26T16:03:43.010Z,176417302301008
"""matt @ BX9q3pofqn"" posts a small blind of 0.10",2025-11-26T16:03:43.010Z,176417302301007
"Your hand is K♦, 3♦",2025-11-26T16:03:43.010Z,176417302301006
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (15.60) | #3 ""matt @ BX9q3pofqn"" (23.20) | #4 ""Harry @ _rSA9D8q4_"" (17.10) | #5 ""jarell @ DmldWHcaFG"" (34.42) | #6 ""luks @ umdjNW_Jbv"" (9.68)",2025-11-26T16:03:43.010Z,176417302301001
"-- starting hand #11 (id: jadcljbjot87)  (No Limit Texas Hold'em) (dealer: ""loki @ 7Nv8hjyL1f"") --",2025-11-26T16:03:43.010Z,176417302301000
"-- ending hand #10 --",2025-11-26T16:03:37.053Z,176417301705302
"""jarell @ DmldWHcaFG"" collected 8.40 from pot",2025-11-26T16:03:37.053Z,176417301705301
"Uncalled bet of 2.10 returned to ""jarell @ DmldWHcaFG""",2025-11-26T16:03:37.053Z,176417301705300
"""Harry @ _rSA9D8q4_"" folds",2025-11-26T16:03:36.228Z,176417301622800
"""luks @ umdjNW_Jbv"" folds",2025-11-26T16:03:34.049Z,176417301404900
"""jarell @ DmldWHcaFG"" bets 2.10",2025-11-26T16:03:25.393Z,176417300539300
"""Harry @ _rSA9D8q4_"" checks",2025-11-26T16:03:20.082Z,176417300008200
"Turn: 7♥, 10♥, 2♣ [6♣]",2025-11-26T16:03:13.918Z,176417299391800
"""luks @ umdjNW_Jbv"" checks",2025-11-26T16:03:13.070Z,176417299307000
"""jarell @ DmldWHcaFG"" checks",2025-11-26T16:03:10.666Z,176417299066600
"""Harry @ _rSA9D8q4_"" checks",2025-11-26T16:03:09.086Z,176417298908600
"Flop:  [7♥, 10♥, 2♣]",2025-11-26T16:03:00.894Z,176417298089400
"""jarell @ DmldWHcaFG"" calls 2.70",2025-11-26T16:03:00.083Z,176417298008300
"""Harry @ _rSA9D8q4_"" calls 2.70",2025-11-26T16:02:58.737Z,176417297873700
"""matt @ BX9q3pofqn"" folds",2025-11-26T16:02:56.736Z,176417297673600
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T16:02:53.483Z,176417297348300
"""luks @ umdjNW_Jbv"" raises to 2.70",2025-11-26T16:02:52.104Z,176417297210400
"""jarell @ DmldWHcaFG"" calls 0.60",2025-11-26T16:02:47.999Z,176417296799900
"""Harry @ _rSA9D8q4_"" raises to 0.60",2025-11-26T16:02:46.450Z,176417296645000
"""matt @ BX9q3pofqn"" posts a big blind of 0.20",2025-11-26T16:02:41.273Z,176417296127308
"""loki @ 7Nv8hjyL1f"" posts a small blind of 0.10",2025-11-26T16:02:41.273Z,176417296127307
"Your hand is J♣, K♠",2025-11-26T16:02:41.273Z,176417296127306
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (15.70) | #3 ""matt @ BX9q3pofqn"" (23.40) | #4 ""Harry @ _rSA9D8q4_"" (19.80) | #5 ""jarell @ DmldWHcaFG"" (28.72) | #6 ""luks @ umdjNW_Jbv"" (12.38)",2025-11-26T16:02:41.273Z,176417296127301
"-- starting hand #10 (id: sracjnagxguq)  (No Limit Texas Hold'em) (dealer: ""luks @ umdjNW_Jbv"") --",2025-11-26T16:02:41.273Z,176417296127300
"-- ending hand #9 --",2025-11-26T16:02:38.345Z,176417295834502
"""jarell @ DmldWHcaFG"" collected 20.34 from pot",2025-11-26T16:02:38.345Z,176417295834501
"Uncalled bet of 8.38 returned to ""jarell @ DmldWHcaFG""",2025-11-26T16:02:38.345Z,176417295834500
"""luks @ umdjNW_Jbv"" folds",2025-11-26T16:02:37.464Z,176417295746400
"""jarell @ DmldWHcaFG"" bets 8.38 and go all in",2025-11-26T16:01:57.446Z,176417291744600
"""luks @ umdjNW_Jbv"" checks",2025-11-26T16:01:41.373Z,176417290137300
"River: 4♥, J♠, 9♥, 3♦ [A♦]",2025-11-26T16:01:16.861Z,176417287686100
"""luks @ umdjNW_Jbv"" calls 5.80",2025-11-26T16:01:16.055Z,176417287605500
"""jarell @ DmldWHcaFG"" raises to 5.80",2025-11-26T16:01:14.160Z,176417287416000
"""luks @ umdjNW_Jbv"" bets 1.40",2025-11-26T16:01:05.754Z,176417286575400
"Turn: 4♥, J♠, 9♥ [3♦]",2025-11-26T16:01:01.607Z,176417286160700
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T16:01:00.777Z,176417286077700
"""luks @ umdjNW_Jbv"" calls 2.62",2025-11-26T16:00:59.523Z,176417285952300
"""jarell @ DmldWHcaFG"" bets 2.62",2025-11-26T16:00:56.380Z,176417285638000
"""loki @ 7Nv8hjyL1f"" checks",2025-11-26T16:00:52.324Z,176417285232400
"""luks @ umdjNW_Jbv"" checks",2025-11-26T16:00:49.220Z,176417284922000
"Flop:  [4♥, J♠, 9♥]",2025-11-26T16:00:47.615Z,176417284761500
"""Harry @ _rSA9D8q4_"" folds",2025-11-26T16:00:46.791Z,176417284679100
"""loki @ 7Nv8hjyL1f"" calls 1.10",2025-11-26T16:00:43.031Z,176417284303100
"""luks @ umdjNW_Jbv"" calls 1.10",2025-11-26T16:00:41.015Z,176417284101500
"""jarell @ DmldWHcaFG"" raises to 1.10",2025-11-26T16:00:36.909Z,176417283690900
"""Harry @ _rSA9D8q4_"" calls 0.20",2025-11-26T16:00:31.050Z,176417283105000
"""matt @ BX9q3pofqn"" folds",2025-11-26T16:00:20.289Z,176417282028900
"""loki @ 7Nv8hjyL1f"" posts a big blind of 0.20",2025-11-26T16:00:18.955Z,176417281895509
"""luks @ umdjNW_Jbv"" posts a small blind of 0.10",2025-11-26T16:00:18.955Z,176417281895508
"Your hand is 10♣, Q♦",2025-11-26T16:00:18.955Z,176417281895507
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (16.80) | #3 ""matt @ BX9q3pofqn"" (23.40) | #4 ""Harry @ _rSA9D8q4_"" (20.00) | #5 ""jarell @ DmldWHcaFG"" (17.90) | #6 ""luks @ umdjNW_Jbv"" (21.90)",2025-11-26T16:00:18.955Z,176417281895502
"-- starting hand #9 (id: gwhtjmxos79v)  (No Limit Texas Hold'em) (dealer: ""jarell @ DmldWHcaFG"") --",2025-11-26T16:00:18.955Z,176417281895501
"The player ""Harry @ _rSA9D8q4_"" joined the game with a stack of 20.00.",2025-11-26T16:00:18.955Z,176417281895500
"-- ending hand #8 --",2025-11-26T16:00:12.945Z,176417281294502
"""luks @ umdjNW_Jbv"" collected 8.90 from pot with Two Pair, Q's & 9's (combination: Q♥, Q♣, 9♦, 9♥, 5♦)",2025-11-26T16:00:12.945Z,176417281294501
"""luks @ umdjNW_Jbv"" shows a Q♥, Q♣.",2025-11-26T16:00:12.945Z,176417281294500
"""loki @ 7Nv8hjyL1f"" checks",2025-11-26T16:00:12.127Z,176417281212700
"""luks @ umdjNW_Jbv"" checks",2025-11-26T16:00:10.953Z,176417281095300
"River: 2♣, 2♠, 9♦, 9♥ [5♦]",2025-11-26T16:00:09.387Z,176417280938700
"""luks @ umdjNW_Jbv"" calls 2.00",2025-11-26T16:00:08.561Z,176417280856100
"""loki @ 7Nv8hjyL1f"" bets 2.00",2025-11-26T16:00:06.718Z,176417280671800
"""luks @ umdjNW_Jbv"" checks",2025-11-26T16:00:00.981Z,176417280098100
"Turn: 2♣, 2♠, 9♦ [9♥]",2025-11-26T15:59:59.552Z,176417279955200
"""luks @ umdjNW_Jbv"" calls 1.25",2025-11-26T15:59:58.713Z,176417279871300
"""jarell @ DmldWHcaFG"" folds",2025-11-26T15:59:54.545Z,176417279454500
"""loki @ 7Nv8hjyL1f"" bets 1.25",2025-11-26T15:59:53.417Z,176417279341700
"""luks @ umdjNW_Jbv"" checks",2025-11-26T15:59:46.351Z,176417278635100
"""jarell @ DmldWHcaFG"" checks",2025-11-26T15:59:42.273Z,176417278227300
"Flop:  [2♣, 2♠, 9♦]",2025-11-26T15:59:40.683Z,176417278068300
"""jarell @ DmldWHcaFG"" calls 0.80",2025-11-26T15:59:39.862Z,176417277986200
"""loki @ 7Nv8hjyL1f"" calls 0.80",2025-11-26T15:59:38.245Z,176417277824500
"""luks @ umdjNW_Jbv"" raises to 0.80",2025-11-26T15:59:36.546Z,176417277654600
"""jarell @ DmldWHcaFG"" calls 0.20",2025-11-26T15:59:33.855Z,176417277385500
"""matt @ BX9q3pofqn"" folds",2025-11-26T15:59:32.733Z,176417277273300
"""loki @ 7Nv8hjyL1f"" calls 0.20",2025-11-26T15:59:31.641Z,176417277164100
"""luks @ umdjNW_Jbv"" posts a big blind of 0.20",2025-11-26T15:59:27.333Z,176417276733307
"""jarell @ DmldWHcaFG"" posts a small blind of 0.10",2025-11-26T15:59:27.333Z,176417276733306
"Your hand is Q♥, Q♣",2025-11-26T15:59:27.333Z,176417276733305
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (20.85) | #3 ""matt @ BX9q3pofqn"" (23.40) | #5 ""jarell @ DmldWHcaFG"" (18.70) | #6 ""luks @ umdjNW_Jbv"" (17.05)",2025-11-26T15:59:27.333Z,176417276733301
"-- starting hand #8 (id: ezujw3icrt99)  (No Limit Texas Hold'em) (dealer: ""matt @ BX9q3pofqn"") --",2025-11-26T15:59:27.333Z,176417276733300
"-- ending hand #7 --",2025-11-26T15:59:21.413Z,176417276141302
"""loki @ 7Nv8hjyL1f"" collected 2.70 from pot",2025-11-26T15:59:21.413Z,176417276141301
"Uncalled bet of 1.35 returned to ""loki @ 7Nv8hjyL1f""",2025-11-26T15:59:21.413Z,176417276141300
"""jarell @ DmldWHcaFG"" folds",2025-11-26T15:59:20.592Z,176417276059200
"""loki @ 7Nv8hjyL1f"" bets 1.35",2025-11-26T15:59:18.173Z,176417275817300
"""jarell @ DmldWHcaFG"" checks",2025-11-26T15:59:14.036Z,176417275403600
"Turn: 6♦, 9♠, 10♣ [9♦]",2025-11-26T15:59:12.327Z,176417275232700
"""jarell @ DmldWHcaFG"" calls 0.81",2025-11-26T15:59:11.523Z,176417275152300
"""loki @ 7Nv8hjyL1f"" bets 0.81",2025-11-26T15:59:08.700Z,176417274870000
"""jarell @ DmldWHcaFG"" checks",2025-11-26T15:59:04.408Z,176417274440800
"The admin approved the player ""Harry @ _rSA9D8q4_"" participation with a stack of 20.00.",2025-11-26T15:59:03.981Z,176417274398100
"Flop:  [6♦, 9♠, 10♣]",2025-11-26T15:59:03.049Z,176417274304900
"""jarell @ DmldWHcaFG"" calls 0.49",2025-11-26T15:59:02.183Z,176417274218300
"The player ""Harry @ _rSA9D8q4_"" requested a seat.",2025-11-26T15:58:58.306Z,176417273830600
"""matt @ BX9q3pofqn"" folds",2025-11-26T15:58:55.264Z,176417273526400
"""loki @ 7Nv8hjyL1f"" raises to 0.49",2025-11-26T15:58:54.160Z,176417273416000
"""luks @ umdjNW_Jbv"" folds",2025-11-26T15:58:48.521Z,176417272852100
"""jarell @ DmldWHcaFG"" posts a big blind of 0.20",2025-11-26T15:58:46.592Z,176417272659207
"""matt @ BX9q3pofqn"" posts a small blind of 0.10",2025-11-26T15:58:46.592Z,176417272659206
"Your hand is 2♦, 4♣",2025-11-26T15:58:46.592Z,176417272659205
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (19.45) | #3 ""matt @ BX9q3pofqn"" (23.50) | #5 ""jarell @ DmldWHcaFG"" (20.00) | #6 ""luks @ umdjNW_Jbv"" (17.05)",2025-11-26T15:58:46.592Z,176417272659201
"-- starting hand #7 (id: 3dl4s0nno5jh)  (No Limit Texas Hold'em) (dealer: ""loki @ 7Nv8hjyL1f"") --",2025-11-26T15:58:46.592Z,176417272659200
"""matt @ BX9q3pofqn"" shows a K♦, 5♥.",2025-11-26T15:58:43.804Z,176417272380400
"Undealt cards:  [K♣, 5♠, J♣, 8♠, A♠]",2025-11-26T15:58:40.797Z,176417272079700
"-- ending hand #6 --",2025-11-26T15:58:39.980Z,176417271998002
"""luks @ umdjNW_Jbv"" collected 0.50 from pot",2025-11-26T15:58:39.980Z,176417271998001
"Uncalled bet of 0.50 returned to ""luks @ umdjNW_Jbv""",2025-11-26T15:58:39.980Z,176417271998000
"""matt @ BX9q3pofqn"" folds",2025-11-26T15:58:39.138Z,176417271913800
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T15:58:35.009Z,176417271500900
"""luks @ umdjNW_Jbv"" raises to 0.70",2025-11-26T15:58:30.074Z,176417271007400
"""jarell @ DmldWHcaFG"" folds",2025-11-26T15:58:27.052Z,176417270705200
"""matt @ BX9q3pofqn"" posts a big blind of 0.20",2025-11-26T15:58:25.243Z,176417270524308
"""loki @ 7Nv8hjyL1f"" posts a small blind of 0.10",2025-11-26T15:58:25.243Z,176417270524307
"Your hand is 9♦, K♥",2025-11-26T15:58:25.243Z,176417270524306
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (19.55) | #3 ""matt @ BX9q3pofqn"" (23.70) | #5 ""jarell @ DmldWHcaFG"" (20.00) | #6 ""luks @ umdjNW_Jbv"" (16.75)",2025-11-26T15:58:25.243Z,176417270524302
"-- starting hand #6 (id: mhsmoqabbrz6)  (No Limit Texas Hold'em) (dealer: ""luks @ umdjNW_Jbv"") --",2025-11-26T15:58:25.243Z,176417270524301
"The player ""jarell @ DmldWHcaFG"" joined the game with a stack of 20.00.",2025-11-26T15:58:25.243Z,176417270524300
"Undealt cards: 6♦, 9♥, J♦, 4♣ [6♠]",2025-11-26T15:58:23.703Z,176417270370300
"-- ending hand #5 --",2025-11-26T15:58:19.327Z,176417269932702
"""matt @ BX9q3pofqn"" collected 4.00 from pot",2025-11-26T15:58:19.327Z,176417269932701
"Uncalled bet of 2.00 returned to ""matt @ BX9q3pofqn""",2025-11-26T15:58:19.327Z,176417269932700
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T15:58:18.489Z,176417269848900
"""matt @ BX9q3pofqn"" raises to 3.00",2025-11-26T15:58:02.756Z,176417268275600
"""loki @ 7Nv8hjyL1f"" bets 1.00",2025-11-26T15:57:54.381Z,176417267438100
"Turn: 6♦, 9♥, J♦ [4♣]",2025-11-26T15:57:49.290Z,176417266929000
"""loki @ 7Nv8hjyL1f"" calls 0.50",2025-11-26T15:57:48.461Z,176417266846100
"""matt @ BX9q3pofqn"" bets 0.50",2025-11-26T15:57:46.164Z,176417266616400
"""loki @ 7Nv8hjyL1f"" checks",2025-11-26T15:57:43.010Z,176417266301000
"Flop:  [6♦, 9♥, J♦]",2025-11-26T15:57:40.882Z,176417266088200
"""loki @ 7Nv8hjyL1f"" calls 0.45",2025-11-26T15:57:40.062Z,176417266006200
"""luks @ umdjNW_Jbv"" folds",2025-11-26T15:57:37.095Z,176417265709500
"""matt @ BX9q3pofqn"" raises to 0.45",2025-11-26T15:57:35.993Z,176417265599300
"""loki @ 7Nv8hjyL1f"" posts a big blind of 0.20",2025-11-26T15:57:32.611Z,176417265261106
"""luks @ umdjNW_Jbv"" posts a small blind of 0.10",2025-11-26T15:57:32.611Z,176417265261105
"Your hand is 8♥, 3♦",2025-11-26T15:57:32.611Z,176417265261104
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (21.50) | #3 ""matt @ BX9q3pofqn"" (21.65) | #6 ""luks @ umdjNW_Jbv"" (16.85)",2025-11-26T15:57:32.611Z,176417265261101
"-- starting hand #5 (id: urgwz1p1ongt)  (No Limit Texas Hold'em) (dealer: ""matt @ BX9q3pofqn"") --",2025-11-26T15:57:32.611Z,176417265261100
"Undealt cards: 5♣, 6♠, A♣, 3♥ [6♥]",2025-11-26T15:57:29.982Z,176417264998200
"The admin approved the player ""jarell @ DmldWHcaFG"" participation with a stack of 20.00.",2025-11-26T15:57:26.814Z,176417264681400
"-- ending hand #4 --",2025-11-26T15:57:26.666Z,176417264666602
"""matt @ BX9q3pofqn"" collected 1.00 from pot",2025-11-26T15:57:26.666Z,176417264666601
"Uncalled bet of 0.50 returned to ""matt @ BX9q3pofqn""",2025-11-26T15:57:26.666Z,176417264666600
"""luks @ umdjNW_Jbv"" folds",2025-11-26T15:57:25.829Z,176417264582900
"The player ""jarell @ DmldWHcaFG"" requested a seat.",2025-11-26T15:57:20.804Z,176417264080400
"""matt @ BX9q3pofqn"" bets 0.50",2025-11-26T15:57:20.712Z,176417264071200
"Turn: 5♣, 6♠, A♣ [3♥]",2025-11-26T15:57:15.010Z,176417263501000
"""luks @ umdjNW_Jbv"" checks",2025-11-26T15:57:14.196Z,176417263419600
"""matt @ BX9q3pofqn"" checks",2025-11-26T15:57:12.271Z,176417263227100
"Flop:  [5♣, 6♠, A♣]",2025-11-26T15:57:07.374Z,176417262737400
"""luks @ umdjNW_Jbv"" calls 0.50",2025-11-26T15:57:06.544Z,176417262654400
"""matt @ BX9q3pofqn"" raises to 0.50",2025-11-26T15:56:59.743Z,176417261974300
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T15:56:48.611Z,176417260861100
"""luks @ umdjNW_Jbv"" posts a big blind of 0.20",2025-11-26T15:56:46.409Z,176417260640906
"""matt @ BX9q3pofqn"" posts a small blind of 0.10",2025-11-26T15:56:46.409Z,176417260640905
"Your hand is 8♠, Q♦",2025-11-26T15:56:46.409Z,176417260640904
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (21.50) | #3 ""matt @ BX9q3pofqn"" (21.15) | #6 ""luks @ umdjNW_Jbv"" (17.35)",2025-11-26T15:56:46.409Z,176417260640901
"-- starting hand #4 (id: bwk3mowyndxd)  (No Limit Texas Hold'em) (dealer: ""loki @ 7Nv8hjyL1f"") --",2025-11-26T15:56:46.409Z,176417260640900
"""luks @ umdjNW_Jbv"" shows a Q♣, 5♣.",2025-11-26T15:56:42.342Z,176417260234200
"-- ending hand #3 --",2025-11-26T15:56:39.868Z,176417259986802
"""matt @ BX9q3pofqn"" collected 4.20 from pot with Flush, Ad High (combination: A♦, Q♦, 8♦, 5♦, 2♦)",2025-11-26T15:56:39.868Z,176417259986801
"""matt @ BX9q3pofqn"" shows a 2♣, 2♦.",2025-11-26T15:56:39.868Z,176417259986800
"""luks @ umdjNW_Jbv"" checks",2025-11-26T15:56:39.063Z,176417259906300
"""matt @ BX9q3pofqn"" checks",2025-11-26T15:56:35.490Z,176417259549000
"River: 2♥, 5♦, A♦, Q♦ [8♦]",2025-11-26T15:56:32.804Z,176417259280400
"""luks @ umdjNW_Jbv"" checks",2025-11-26T15:56:31.956Z,176417259195600
"""matt @ BX9q3pofqn"" checks",2025-11-26T15:56:27.254Z,176417258725400
"Turn: 2♥, 5♦, A♦ [Q♦]",2025-11-26T15:56:26.061Z,176417258606100
"""matt @ BX9q3pofqn"" calls 1.05",2025-11-26T15:56:25.251Z,176417258525100
"""loki @ 7Nv8hjyL1f"" folds",2025-11-26T15:56:23.680Z,176417258368000
"""luks @ umdjNW_Jbv"" bets 1.05",2025-11-26T15:56:19.427Z,176417257942700
"""matt @ BX9q3pofqn"" checks",2025-11-26T15:56:17.021Z,176417257702100
"""loki @ 7Nv8hjyL1f"" checks",2025-11-26T15:56:15.410Z,176417257541000
"Flop:  [2♥, 5♦, A♦]",2025-11-26T15:56:13.388Z,176417257338800
"""matt @ BX9q3pofqn"" calls 0.70",2025-11-26T15:56:12.574Z,176417257257400
"""loki @ 7Nv8hjyL1f"" calls 0.70",2025-11-26T15:56:11.058Z,176417257105800
"""luks @ umdjNW_Jbv"" raises to 0.70",2025-11-26T15:56:06.219Z,176417256621900
"""matt @ BX9q3pofqn"" posts a big blind of 0.20",2025-11-26T15:56:03.680Z,176417256368006
"""loki @ 7Nv8hjyL1f"" posts a small blind of 0.10",2025-11-26T15:56:03.680Z,176417256368005
"Your hand is Q♣, 5♣",2025-11-26T15:56:03.680Z,176417256368004
"Player stacks: #2 ""loki @ 7Nv8hjyL1f"" (22.20) | #3 ""matt @ BX9q3pofqn"" (18.70) | #6 ""luks @ umdjNW_Jbv"" (19.10)",2025-11-26T15:56:03.680Z,176417256368001
"-- starting hand #3 (id: kzqvtrn4ns3e)  (No Limit Texas Hold'em) (dealer: ""luks @ umdjNW_Jbv"") --",2025-11-26T15:56:03.680Z,176417256368000
"""loki @ 7Nv8hjyL1f"" shows a 2♠.",2025-11-26T15:55:58.151Z,176417255815100
"Undealt cards: 6♠, 6♦, 2♣ [2♦, Q♠]",2025-11-26T15:55:57.407Z,176417255740700
"-- ending hand #2 --",2025-11-26T15:55:57.049Z,176417255704902
"""loki @ 7Nv8hjyL1f"" collected 3.30 from pot",2025-11-26T15:55:57.049Z,176417255704901
"Uncalled bet of 1.85 returned to ""loki @ 7Nv8hjyL1f""",2025-11-26T15:55:57.049Z,176417255704900
"""luks @ umdjNW_Jbv"" folds",2025-11-26T15:55:56.216Z,176417255621600
"""matt @ BX9q3pofqn"" folds",2025-11-26T15:55:51.996Z,176417255199600
"""loki @ 7Nv8hjyL1f"" bets 1.85",2025-11-26T15:55:50.419Z,176417255041900
